"Data";"Hora";"Categoria";"ProdID";"Marca";"Produto";"Preco";"PVPR";"Desconto_Pct";"Poupanca_Euro";"Destaque";"Stock";"URL"
"2026-04-15";"09:46:15";"Chupetas";"7417550";"Dr. Browns";"Chucha Advantage Silicone 6-18 M";"8.99";;;;"";"Sem Stock";"https://wells.pt/chucha-advantage-silicone-6-18-m-7417550.html"
"2026-04-15";"09:46:15";"Chupetas";"7576823";"Nuk";"Chuchas Space Mickey Girl 6-18m";"10.1";"11.22";"10";"1.12";"";"Disponivel";"https://wells.pt/chuchas-space-mickey-girl-6-18m-7576823.html"
"2026-04-15";"09:46:15";"Chupetas";"8086976";"Suavinex";"Chucha Wonder SX Pro 6-18M Pale Mauve";"8.95";;;;"";"Sem Stock";"https://wells.pt/chucha-wonder-sx-pro-6-18m-pale-mauve-8086976.html"
"2026-04-15";"09:46:15";"Chupetas";"7828564";"Suavinex";"Chucha Colour Essence Anatomica 6-18m Green";"5.95";;;;"";"Disponivel";"https://wells.pt/chucha-colour-essence-anatomica-6-18m-green-7828564.html"
"2026-04-15";"09:46:15";"Chupetas";"8492044";"Suavinex";"Wonder Butterfly 6-18m SX Pro";"8.95";;;;"";"Sem Stock";"https://wells.pt/wonder-butterfly-6-18m-sx-pro-8492044.html"
"2026-04-15";"09:46:15";"Chupetas";"8491847";"Suavinex";"Smoothie 6-18m SX Pro";"7.5";;;;"";"Sem Stock";"https://wells.pt/smoothie-6-18m-sx-pro-8491847.html"
"2026-04-15";"09:46:15";"Chupetas";"8492184";"Suavinex";"Smoothie 0-6m SX Pro";"7.5";;;;"";"Sem Stock";"https://wells.pt/smoothie-0-6m-sx-pro-8492184.html"
"2026-04-15";"09:46:15";"Chupetas";"8240193";"Suavinex";"Selection Wonder Butterfly SX-Pro 0-6M";"8.95";;;;"";"Sem Stock";"https://wells.pt/selection-wonder-butterfly-sx-pro-0-6m-8240193.html"
"2026-04-15";"09:46:15";"Chupetas";"8086941";"Suavinex";"Chucha Wonder SX Pro 0-6M Gray Clouds";"8.95";;;;"";"Disponivel";"https://wells.pt/chucha-wonder-sx-pro-0-6m-gray-clouds-8086941.html"
"2026-04-15";"09:46:15";"Chupetas";"6065525";"Chicco";"Chuchas Physio Micro Girl 0-2m";"8.39";"11.99";"30";"3.60";"";"Disponivel";"https://wells.pt/chuchas-physio-micro-girl-0-2m-6065525.html"
"2026-04-15";"09:46:15";"Chupetas";"5325005";"Chicco";"Chuchas Physio Air Active Silicone +12m";"8.39";"11.99";"30";"3.60";"";"Disponivel";"https://wells.pt/chuchas-physio-air-active-silicone-12m-5325005.html"
"2026-04-15";"09:46:15";"Chupetas";"7828566";"Suavinex";"Chucha Colour Essence Anatomica 6-18m Blue";"5.95";;;;"";"Disponivel";"https://wells.pt/chucha-colour-essence-anatomica-6-18m-blue-7828566.html"
"2026-04-15";"09:46:15";"Chupetas";"4958102";"Chicco";"Chucha Physiosoft Silicone 16-36M";"5.59";"7.99";"30";"2.40";"";"Disponivel";"https://wells.pt/chucha-physiosoft-silicone-16-36m-4958102.html"
"2026-04-15";"09:46:15";"Chupetas";"8492169";"Suavinex";"Smoothie Butterfly 0-6m SX Pro";"7.5";;;;"";"Sem Stock";"https://wells.pt/smoothie-butterfly-0-6m-sx-pro-8492169.html"
"2026-04-15";"09:46:15";"Chupetas";"6065457";"Chicco";"Chuchas Physio Micro Boy 0-2m";"8.39";"11.99";"30";"3.60";"";"Disponivel";"https://wells.pt/chuchas-physio-micro-boy-0-2m-6065457.html"
"2026-04-15";"09:46:15";"Chupetas";"8492183";"Suavinex";"Smoothie 0-6m SX Pro";"6.75";"7.5";"10";"0.75";"";"Sem Stock";"https://wells.pt/smoothie-0-6m-sx-pro-8492183.html"
"2026-04-15";"09:46:15";"Chupetas";"8801154";"Philips Avent";"Pack Ultra Soft Nighttime Girl 0-6M";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-girl-0-6m-8801154.html"
"2026-04-15";"09:46:15";"Chupetas";"8801163";"Philips Avent";"Pack Ultra Soft Nighttime Boy 0-6M";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-boy-0-6m-8801163.html"
"2026-04-15";"09:46:15";"Chupetas";"8801380";"Philips Avent";"Pack Ultra Soft Nighttime Girl 6-18M";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-girl-6-18m-8801380.html"
"2026-04-15";"09:46:15";"Chupetas";"8801445";"Philips Avent";"Pack Ultra Soft Nighttime Boy 18M+";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-boy-18m-8801445.html"
"2026-04-15";"09:46:15";"Chupetas";"8801166";"Philips Avent";"Pack Ultra Soft Nighttime Boy 6-18M";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-boy-6-18m-8801166.html"
"2026-04-15";"09:46:15";"Chupetas";"8801168";"Philips Avent";"Pack Ultra Soft Nighttime Girl 18M+";"13.99";;;;"";"Sem Stock";"https://wells.pt/pack-ultra-soft-nighttime-girl-18m-8801168.html"
"2026-04-15";"09:46:21";"Biberoes";"7731828";"Philips Avent";"&nbsp;Conjunto Natural Response Biber&otilde;es AirFree";"51.99";"64.99";"20";"13.00";"";"Disponivel";"https://wells.pt/%C2%A0conjunto-natural-response-biberoes-airfree-7731828.html"
"2026-04-15";"09:46:21";"Biberoes";"7731826";"Philips Avent";"Conjunto Natural Response 4 biber&otilde;es";"43.99";"54.99";"20";"11.00";"";"Disponivel";"https://wells.pt/conjunto-natural-response-4-biberoes-7731826.html"
"2026-04-15";"09:46:21";"Biberoes";"8114328";"Tommee Tippee";"Natural Start";"14.44";"16.99";"15";"2.55";"";"Sem Stock";"https://wells.pt/natural-start-8114328.html"
"2026-04-15";"09:46:21";"Biberoes";"7731830";"Philips Avent";"Conjunto Natural Response 3 biber&otilde;es vidro";"43.99";"54.99";"20";"11.00";"";"Disponivel";"https://wells.pt/conjunto-natural-response-3-biberoes-vidro-7731830.html"
"2026-04-15";"09:46:21";"Biberoes";"7801837";"Philips Avent";"Conjunto Natural Response 3 biber&otilde;es";"36.79";"45.99";"20";"9.20";"";"Disponivel";"https://wells.pt/conjunto-natural-response-3-biberoes-7801837.html"
"2026-04-15";"09:46:21";"Biberoes";"8127583";"Philips Avent";"Conjunto Biberao Natural Response 0M+";"12.79";"15.99";"20";"3.20";"";"Sem Stock";"https://wells.pt/conjunto-biberao-natural-response-0m-8127583.html"
"2026-04-15";"09:46:21";"Biberoes";"7731827";"Philips Avent";"Conjunto Natural Response biber&otilde;es decorados";"27.99";"34.99";"20";"7.00";"";"Disponivel";"https://wells.pt/conjunto-natural-response-biberoes-decorados-7731827.html"
"2026-04-15";"09:46:21";"Biberoes";"7731757";"Philips Avent";"Biberao Natural Response Valvula Airfree";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-valvula-airfree-7731757.html"
"2026-04-15";"09:46:21";"Biberoes";"8114636";"Tommee Tippee";"Advanced Anti-Colic";"19.99";;;;"";"Sem Stock";"https://wells.pt/advanced-anti-colic-8114636.html"
"2026-04-15";"09:46:21";"Biberoes";"7731733";"Philips Avent";"Biberao Natural Response Valvula Airfree";"11.19";"13.99";"20";"2.80";"";"Disponivel";"https://wells.pt/biberao-natural-response-valvula-airfree-7731733.html"
"2026-04-15";"09:46:21";"Biberoes";"7829927";"Lansinoh";"Biberao Tetina Naturalwave";"12.82";;;;"";"Disponivel";"https://wells.pt/biberao-tetina-naturalwave-7829927.html"
"2026-04-15";"09:46:21";"Biberoes";"7416332";"Dr. Browns";"Biberao Anticolicas Gargalo Largo +3M";"12.41";"13.79";"10";"1.38";"";"Disponivel";"https://wells.pt/biberao-anticolicas-gargalo-largo-3m-7416332.html"
"2026-04-15";"09:46:21";"Biberoes";"7794109";"Nuk";"Conjunto Biber&otilde;es e Chucha Nature Sense";"22.6";"25.11";"10";"2.51";"";"Disponivel";"https://wells.pt/conjunto-biberoes-e-chucha-nature-sense-7794109.html"
"2026-04-15";"09:46:21";"Biberoes";"7731601";"Philips Avent";"Biberao Natural Response 260ml";"11.19";"13.99";"20";"2.80";"";"Disponivel";"https://wells.pt/biberao-natural-response-260ml-7731601.html"
"2026-04-15";"09:46:21";"Biberoes";"7731762";"Philips Avent";"Biberao Natural Response Valvula Airfree";"12.79";"15.99";"20";"3.20";"";"Disponivel";"https://wells.pt/biberao-natural-response-valvula-airfree-7731762.html"
"2026-04-15";"09:46:21";"Biberoes";"7188306";"Chicco";"Biberao Perfect 5 Fluxo Rapido";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-rapido-7188306.html"
"2026-04-15";"09:46:21";"Biberoes";"7731769";"Philips Avent";"Biberao Natural Response Vidro 240ml";"15.99";"19.99";"20";"4.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-vidro-240ml-7731769.html"
"2026-04-15";"09:46:21";"Biberoes";"8452131";"Nuk";"Perfect Match S Arco-iris 0M+";"13.77";;;;"";"Disponivel";"https://wells.pt/perfect-match-s-arco-iris-0m-8452131.html"
"2026-04-15";"09:46:21";"Biberoes";"7731755";"Philips Avent";"Biberao Natural Response de 260ml coala";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-de-260ml-coala-7731755.html"
"2026-04-15";"09:46:21";"Biberoes";"6175094";"Chicco";"Biberao Natural Feeling +0m";"9.79";"13.99";"30";"4.20";"";"Disponivel";"https://wells.pt/biberao-natural-feeling-0m-6175094.html"
"2026-04-15";"09:46:21";"Biberoes";"7731626";"Philips Avent";"Biberao Natural Response Vidro 120ml";"13.59";"16.99";"20";"3.40";"";"Disponivel";"https://wells.pt/biberao-natural-response-vidro-120ml-7731626.html"
"2026-04-15";"09:46:21";"Biberoes";"7795204";"Nuk";"Nuk For Nature Biberao com Tetina Silicone S Creme";"13.24";"14.71";"10";"1.47";"";"Disponivel";"https://wells.pt/nuk-for-nature-biberao-com-tetina-silicone-s-creme-7795204.html"
"2026-04-15";"09:46:21";"Biberoes";"7731615";"Philips Avent";"Biberao Natural Response 330ml";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-330ml-7731615.html"
"2026-04-15";"09:46:21";"Biberoes";"8452153";"Nuk";"Perfect Match M Arco-iris 3M+";"14.28";;;;"";"Disponivel";"https://wells.pt/perfect-match-m-arco-iris-3m-8452153.html"
"2026-04-15";"09:46:21";"Biberoes";"8211836";"Nuk";"Perfect Match M Algodao 3M+";"12.85";"14.28";"10";"1.43";"";"Disponivel";"https://wells.pt/perfect-match-m-algodao-3m-8211836.html"
"2026-04-15";"09:46:21";"Biberoes";"7829917";"Lansinoh";"Biberao Tetina Naturalwave";"7.56";;;;"";"Disponivel";"https://wells.pt/biberao-tetina-naturalwave-7829917.html"
"2026-04-15";"09:46:21";"Biberoes";"8211831";"Nuk";"Perfect Match S Algodao 0M+";"12.39";"13.77";"10";"1.38";"";"Disponivel";"https://wells.pt/perfect-match-s-algodao-0m-8211831.html"
"2026-04-15";"09:46:21";"Biberoes";"7731765";"Philips Avent";"Biberao Natural Response com valvula Airfree";"12.79";"15.99";"20";"3.20";"";"Disponivel";"https://wells.pt/biberao-natural-response-com-valvula-airfree-7731765.html"
"2026-04-15";"09:46:21";"Biberoes";"8211838";"Nuk";"Perfect Match M Arco-iris 3M+";"12.85";"14.28";"10";"1.43";"";"Disponivel";"https://wells.pt/perfect-match-m-arco-iris-3m-8211838.html"
"2026-04-15";"09:46:21";"Biberoes";"8126881";"Philips Avent";"Biberao Natural Response 330ml Tartaruga";"12.79";"15.99";"20";"3.20";"";"Sem Stock";"https://wells.pt/biberao-natural-response-330ml-tartaruga-8126881.html"
"2026-04-15";"09:46:21";"Biberoes";"7731746";"Philips Avent";"Biberao Natural Response de 260ml girafa";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-de-260ml-girafa-7731746.html"
"2026-04-15";"09:46:21";"Biberoes";"7731621";"Philips Avent";"Biberao Natural Response de 260ml rosa";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-de-260ml-rosa-7731621.html"
"2026-04-15";"09:46:21";"Biberoes";"7731623";"Philips Avent";"Biberao Natural Response de 260ml azul";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-natural-response-de-260ml-azul-7731623.html"
"2026-04-15";"09:46:21";"Biberoes";"7731599";"Philips Avent";"Biberao Natural Response 125ml";"10.39";"12.99";"20";"2.60";"";"Disponivel";"https://wells.pt/biberao-natural-response-125ml-7731599.html"
"2026-04-15";"09:46:21";"Biberoes";"7465521";"Suavinex";"Chucha e Biberao recem-nascido";"15.53";"17.25";"10";"1.72";"";"Disponivel";"https://wells.pt/chucha-e-biberao-recem-nascido-7465521.html"
"2026-04-15";"09:46:21";"Biberoes";"6988434";"Mam";"Biberao Anticolicas";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-anticolicas-6988434.html"
"2026-04-15";"09:46:21";"Biberoes";"7651291";"Mam";"Biberao Anti-Colicas Azul";"13.09";"15.4";"15";"2.31";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-azul-7651291.html"
"2026-04-15";"09:46:21";"Biberoes";"6175096";"Chicco";"Biberao Natural Feeling +2m";"10.49";"13.99";"25";"3.50";"";"Disponivel";"https://wells.pt/biberao-natural-feeling-2m-6175096.html"
"2026-04-15";"09:46:21";"Biberoes";"8211794";"Nuk";"Perfect Match S Arco-iris 0M+";"12.39";"13.77";"10";"1.38";"";"Disponivel";"https://wells.pt/perfect-match-s-arco-iris-0m-8211794.html"
"2026-04-15";"09:46:21";"Biberoes";"7795210";"Nuk";"Nuk For Nature Biberao com Tetina Silicone M Verde";"13.41";"14.9";"10";"1.49";"";"Disponivel";"https://wells.pt/nuk-for-nature-biberao-com-tetina-silicone-m-verde-7795210.html"
"2026-04-15";"09:46:21";"Biberoes";"7795208";"Nuk";"Nuk For Nature Biberao com Tetina Silicone S Verde";"12.85";"14.28";"10";"1.43";"";"Disponivel";"https://wells.pt/nuk-for-nature-biberao-com-tetina-silicone-s-verde-7795208.html"
"2026-04-15";"09:46:21";"Biberoes";"7648569";"Suavinex";"Zero Zero New Born Starter Set";"23.45";;;;"";"Disponivel";"https://wells.pt/zero-zero-new-born-starter-set-7648569.html"
"2026-04-15";"09:46:21";"Biberoes";"7999065";"Dr. Browns";"Pack Biber&otilde;es Boca Larga Dinossauro Options +";"23.99";;;;"";"Disponivel";"https://wells.pt/pack-biberoes-boca-larga-dinossauro-options--7999065.html"
"2026-04-15";"09:46:21";"Biberoes";"7999067";"Dr. Browns";"Pack Biber&otilde;es Boca Larga Oceano PP Options +";"23.99";;;;"";"Disponivel";"https://wells.pt/pack-biberoes-boca-larga-oceano-pp-options--7999067.html"
"2026-04-15";"09:46:21";"Biberoes";"8114219";"Tommee Tippee";"Natural Start";"19.99";;;;"";"Sem Stock";"https://wells.pt/natural-start-8114219.html"
"2026-04-15";"09:46:21";"Biberoes";"7631993";"Mam";"Pack Easy Start Anti-colicas Azul";"21.47";"25.26";"15";"3.79";"";"Disponivel";"https://wells.pt/pack-easy-start-anti-colicas-azul-7631993.html"
"2026-04-15";"09:46:21";"Biberoes";"7636053";"Mam";"Pack Easy Start Anti-Colicas";"21.47";"25.26";"15";"3.79";"";"Disponivel";"https://wells.pt/pack-easy-start-anti-colicas-7636053.html"
"2026-04-15";"09:46:21";"Biberoes";"7999008";"Dr. Browns";"Pack Biber&otilde;es Boca Larga Bosque PP Options +";"20.24";"22.49";"10";"2.25";"";"Disponivel";"https://wells.pt/pack-biberoes-boca-larga-bosque-pp-options--7999008.html"
"2026-04-15";"09:46:21";"Biberoes";"7999062";"Dr. Browns";"Pack Biber&otilde;es Boca Larga Selva PP Options +";"21.38";"22.51";"5";"1.13";"";"Disponivel";"https://wells.pt/pack-biberoes-boca-larga-selva-pp-options--7999062.html"
"2026-04-15";"09:46:21";"Biberoes";"8114415";"Tommee Tippee";"Advanced Anti-Colic";"10.19";"11.99";"15";"1.80";"";"Sem Stock";"https://wells.pt/advanced-anti-colic-8114415.html"
"2026-04-15";"09:46:21";"Biberoes";"8114220";"Tommee Tippee";"Natural Start";"39.99";;;;"";"Disponivel";"https://wells.pt/natural-start-8114220.html"
"2026-04-15";"09:46:21";"Biberoes";"8086972";"Suavinex";"Pack Recem Nascido -2-2M Zero Zero Deep";"17.25";;;;"";"Disponivel";"https://wells.pt/pack-recem-nascido--2-2m-zero-zero-deep-8086972.html"
"2026-04-15";"09:46:21";"Biberoes";"8087001";"Suavinex";"Pack Recem Nascido -2-2M Zero Zero Light";"17.25";;;;"";"Disponivel";"https://wells.pt/pack-recem-nascido--2-2m-zero-zero-light-8087001.html"
"2026-04-15";"09:46:21";"Biberoes";"8086971";"Suavinex";"Pack Recem Nascido -2-2M Zero Zero Medium";"17.25";;;;"";"Sem Stock";"https://wells.pt/pack-recem-nascido--2-2m-zero-zero-medium-8086971.html"
"2026-04-15";"09:46:21";"Biberoes";"7795209";"Nuk";"Nuk For Nature Biberao com Tetina Silicone M Creme";"13.41";"14.9";"10";"1.49";"";"Disponivel";"https://wells.pt/nuk-for-nature-biberao-com-tetina-silicone-m-creme-7795209.html"
"2026-04-15";"09:46:21";"Biberoes";"7636051";"Mam";"Pack Easy Start Anti-Colicas Rosa";"21.47";"25.26";"15";"3.79";"";"Disponivel";"https://wells.pt/pack-easy-start-anti-colicas-rosa-7636051.html"
"2026-04-15";"09:46:21";"Biberoes";"8532566";"Baby Wells";"Pack Biberao Aleitamento Natural";"9.99";;;;"";"Disponivel";"https://wells.pt/pack-biberao-aleitamento-natural-8532566.html"
"2026-04-15";"09:46:21";"Biberoes";"7706682";"Baby Wells";"Biberao anticolicas +3M";"5.49";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-3m-7706682.html"
"2026-04-15";"09:46:21";"Biberoes";"7651329";"Mam";"Biberao Anti-Colicas Rosa";"13.3";"15.65";"15";"2.35";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-rosa-7651329.html"
"2026-04-15";"09:46:21";"Biberoes";"7188305";"Chicco";"Biberao Perfect 5 Fluxo Rapido";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-rapido-7188305.html"
"2026-04-15";"09:46:21";"Biberoes";"6812612";"Suavinex";"Zero Zero Anti-Colic Bottle";"14.45";;;;"";"Sem Stock";"https://wells.pt/zero-zero-anti-colic-bottle-6812612.html"
"2026-04-15";"09:46:21";"Biberoes";"6812610";"Suavinex";"Zero Zero Anti-Colic Bottle";"13.73";"14.45";"5";"0.72";"";"Disponivel";"https://wells.pt/zero-zero-anti-colic-bottle-6812610.html"
"2026-04-15";"09:46:21";"Biberoes";"8240345";"Suavinex";"Selection SX Pro Anti-Colic Dense Flow";"14.95";;;;"";"Sem Stock";"https://wells.pt/selection-sx-pro-anti-colic-dense-flow-8240345.html"
"2026-04-15";"09:46:21";"Biberoes";"8240381";"Suavinex";"Selection SX Pro Anti-Colic Dense Flow";"14.95";;;;"";"Disponivel";"https://wells.pt/selection-sx-pro-anti-colic-dense-flow-8240381.html"
"2026-04-15";"09:46:21";"Biberoes";"8094261";"Suavinex";"Biberao Anticolicas Medium Universal";"14.45";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-medium-universal-8094261.html"
"2026-04-15";"09:46:21";"Biberoes";"7627985";"Nuk";"Biberao Aprendizagem Silicone Mickey Boy +6m";"14.18";"15.76";"10";"1.58";"";"Disponivel";"https://wells.pt/biberao-aprendizagem-silicone-mickey-boy-6m-7627985.html"
"2026-04-15";"09:46:21";"Biberoes";"7627984";"Nuk";"Biberao Aprendizagem Silicone Mickey Girl +6m";"14.18";"15.76";"10";"1.58";"";"Disponivel";"https://wells.pt/biberao-aprendizagem-silicone-mickey-girl-6m-7627984.html"
"2026-04-15";"09:46:21";"Biberoes";"8493098";"Suavinex";"Anti-Colic SX Pro +6m L";"14.95";;;;"";"Sem Stock";"https://wells.pt/anti-colic-sx-pro-6m-l-8493098.html"
"2026-04-15";"09:46:21";"Biberoes";"6988625";"Mam";"Biberao Easy Start Anti-Colicas";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-easy-start-anti-colicas-6988625.html"
"2026-04-15";"09:46:21";"Biberoes";"7554191";"Dr. Browns";"Biberao Anticolicas Options+";"12.41";"13.79";"10";"1.38";"";"Disponivel";"https://wells.pt/biberao-anticolicas-options-7554191.html"
"2026-04-15";"09:46:21";"Biberoes";"6988389";"Mam";"Biberao Anticolicas";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-anticolicas-6988389.html"
"2026-04-15";"09:46:21";"Biberoes";"7999010";"Dr. Browns";"Biberao Boca Larga Oceano PP Options +";"12.41";"13.79";"10";"1.38";"";"Disponivel";"https://wells.pt/biberao-boca-larga-oceano-pp-options--7999010.html"
"2026-04-15";"09:46:21";"Biberoes";"7554194";"Dr. Browns";"Biberao Anticolicas Options+";"12.41";"13.79";"10";"1.38";"";"Disponivel";"https://wells.pt/biberao-anticolicas-options-7554194.html"
"2026-04-15";"09:46:21";"Biberoes";"7554192";"Dr. Browns";"Biberao Anticolicas Options+";"12.41";"13.79";"10";"1.38";"";"Disponivel";"https://wells.pt/biberao-anticolicas-options-7554192.html"
"2026-04-15";"09:46:21";"Biberoes";"6175098";"Chicco";"Biberao Natural Feeling +6m";"10.49";"13.99";"25";"3.50";"";"Disponivel";"https://wells.pt/biberao-natural-feeling-6m-6175098.html"
"2026-04-15";"09:46:21";"Biberoes";"8114221";"Tommee Tippee";"Advanced Anti-Colic";"10.99";;;;"";"Disponivel";"https://wells.pt/advanced-anti-colic-8114221.html"
"2026-04-15";"09:46:21";"Biberoes";"7829936";"Lansinoh";"Biberao Vidro Tetina Naturalwave";"11.99";;;;"";"Disponivel";"https://wells.pt/biberao-vidro-tetina-naturalwave-7829936.html"
"2026-04-15";"09:46:21";"Biberoes";"7999007";"Dr. Browns";"Biberao Boca Larga Selva PP Options +";"11.38";"12.64";"10";"1.26";"";"Disponivel";"https://wells.pt/biberao-boca-larga-selva-pp-options--7999007.html"
"2026-04-15";"09:46:21";"Biberoes";"7188299";"Chicco";"Biberao Perfect 5 Fluxo Lento";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-lento-7188299.html"
"2026-04-15";"09:46:21";"Biberoes";"5300959";"Chicco";"Biberao Natural Feeling +6m 330 ml";"10.49";"13.99";"25";"3.50";"";"Disponivel";"https://wells.pt/biberao-natural-feeling-6m-330-ml-5300959.html"
"2026-04-15";"09:46:21";"Biberoes";"7188303";"Chicco";"Biberao Perfect 5 Fluxo Medio";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-medio-7188303.html"
"2026-04-15";"09:46:21";"Biberoes";"7188300";"Chicco";"Biberao Perfect 5 Fluxo Lento";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-lento-7188300.html"
"2026-04-15";"09:46:21";"Biberoes";"7188302";"Chicco";"Biberao Perfect 5 Fluxo Medio";"11.24";"14.99";"25";"3.75";"";"Disponivel";"https://wells.pt/biberao-perfect-5-fluxo-medio-7188302.html"
"2026-04-15";"09:46:21";"Biberoes";"8406308";"Chicco";"Perfect Easy Colic & Rigurgitation Slow 0M+";"9.59";"11.99";"20";"2.40";"";"Disponivel";"https://wells.pt/perfect-easy-colic-and-rigurgitation-slow-0m-8406308.html"
"2026-04-15";"09:46:21";"Biberoes";"8406478";"Chicco";"Perfect Easy Colic & Rigurgitation Fast 4M+";"9.59";"11.99";"20";"2.40";"";"Disponivel";"https://wells.pt/perfect-easy-colic-and-rigurgitation-fast-4m-8406478.html"
"2026-04-15";"09:46:21";"Biberoes";"5300940";"Chicco";"Biberao Natural Feeling +2m 250 ml";"9.09";"13.99";"35";"4.90";"";"Disponivel";"https://wells.pt/biberao-natural-feeling-2m-250-ml-5300940.html"
"2026-04-15";"09:46:21";"Biberoes";"7636087";"Mam";"Biberao Easy Active +2m";"8.59";"10.11";"15";"1.52";"";"Disponivel";"https://wells.pt/biberao-easy-active-2m-7636087.html"
"2026-04-15";"09:46:21";"Biberoes";"7829916";"Lansinoh";"Biberao Tetina Naturalwave";"7.41";;;;"";"Disponivel";"https://wells.pt/biberao-tetina-naturalwave-7829916.html"
"2026-04-15";"09:46:21";"Biberoes";"7706679";"Baby Wells";"Biberao anticolicas +0M";"5.49";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-0m-7706679.html"
"2026-04-15";"09:46:21";"Biberoes";"8114413";"Tommee Tippee";"Natural Start";"7.64";"8.99";"15";"1.35";"";"Sem Stock";"https://wells.pt/natural-start-8114413.html"
"2026-04-15";"09:46:21";"Biberoes";"6988658";"Mam";"Biberao Baby Bottle";"11.13";;;;"";"Disponivel";"https://wells.pt/biberao-baby-bottle-6988658.html"
"2026-04-15";"09:46:21";"Biberoes";"7651298";"Mam";"Biberao Anti-Colicas Azul";"13.3";"15.65";"15";"2.35";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-azul-7651298.html"
"2026-04-15";"09:46:21";"Biberoes";"7706680";"Baby Wells";"Biberao anticolicas +3M";"5.49";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-3m-7706680.html"
"2026-04-15";"09:46:21";"Biberoes";"8406472";"Chicco";"Perfect Easy Colic & Rigurgitation Fast 4M+";"9.59";"11.99";"20";"2.40";"";"Disponivel";"https://wells.pt/perfect-easy-colic-and-rigurgitation-fast-4m-8406472.html"
"2026-04-15";"09:46:21";"Biberoes";"7651289";"Mam";"Biberao Anti-Colicas";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-7651289.html"
"2026-04-15";"09:46:21";"Biberoes";"6988655";"Mam";"Biberao Baby Bottle";"9.46";"11.13";"15";"1.67";"";"Disponivel";"https://wells.pt/biberao-baby-bottle-6988655.html"
"2026-04-15";"09:46:21";"Biberoes";"8094250";"Suavinex";"Biberao Anticolicas Medium S";"16.2";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-medium-s-8094250.html"
"2026-04-15";"09:46:21";"Biberoes";"7970380";"Chicco";"Biberao Fluxo Medio Perfect 5";"11.99";"14.99";"20";"3.00";"";"Disponivel";"https://wells.pt/biberao-fluxo-medio-perfect-5-7970380.html"
"2026-04-15";"09:46:21";"Biberoes";"7636055";"Mam";"Biberao Easy Active +2m Azul";"8.59";"10.11";"15";"1.52";"";"Disponivel";"https://wells.pt/biberao-easy-active-2m-azul-7636055.html"
"2026-04-15";"09:46:21";"Biberoes";"7651285";"Mam";"Biberao Anti-Colicas Rosa";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-rosa-7651285.html"
"2026-04-15";"09:46:25";"Biberoes";"6988630";"Mam";"Biberao Anticolicas";"13.09";"15.4";"15";"2.31";"";"Disponivel";"https://wells.pt/biberao-anticolicas-6988630.html"
"2026-04-15";"09:46:25";"Biberoes";"6988632";"Mam";"Biberao Anticolicas";"15.4";;;;"";"Disponivel";"https://wells.pt/biberao-anticolicas-6988632.html"
"2026-04-15";"09:46:25";"Biberoes";"7651284";"Mam";"Biberao Anti-Colicas Azul";"12.66";"14.89";"15";"2.23";"";"Disponivel";"https://wells.pt/biberao-anti-colicas-azul-7651284.html"
